numerical,demographics,clinical_group,clinical_te,diagnosis_group,diagnosis_te,medication_group,medication,other
-0.3283081,-0.018349992,-0.041132618,0.07985697,-0.024434257,-0.057111338,-0.06301319,0.001114404,0.061417833
0.57732415,-0.0037390068,0.025056137,-0.022295399,0.05726218,0.26869214,-6.427057e-05,0.019950923,0.10792389
-0.5657272,-0.049628865,-0.07829057,-0.356012,0.080178544,-0.38859734,-0.0069872905,0.032084182,0.05352348
-0.3582428,-0.032208115,0.07509448,0.083047934,0.044831835,0.0061755627,0.07955158,0.15597352,0.057286717
-0.469095,0.09512842,0.118435755,0.13461852,-0.087827966,-0.06541166,0.058347967,0.097307794,0.051217135
-0.40634125,-0.08776723,0.12777491,0.16766107,0.043454334,-0.1111879,-0.0055533685,0.032350685,0.11142119
-0.366897,-0.05463411,-0.09519929,-0.33692235,0.06243149,-0.16017155,0.021549633,0.048968952,0.0498912
-0.4677298,-0.050004184,-0.15561204,-0.0043228753,0.034599565,-0.33923402,0.05678097,0.1329097,0.06725116
0.36391333,0.021318853,0.07534351,0.22618976,0.06470511,0.23188677,0.023905063,0.1048576,0.07160988
-0.3188371,-0.07521495,0.092279166,0.1543379,0.06991361,-0.2796359,-0.009935144,0.03996691,0.9053493
0.45242104,0.05615762,-0.22881265,-0.12647578,0.02015892,-0.20631793,-0.050460123,-0.00029382927,0.024739714
-0.7223024,-0.10744174,-0.17044412,-0.09609684,-0.049190845,-0.021731071,0.0038832193,-0.0075190263,0.039723787
-0.53473294,-0.040084932,0.013762899,-0.32455373,-0.013861835,-0.26517949,0.02674377,0.08223986,0.052311808
0.3208348,0.07564405,0.05726836,0.22410634,-0.0204515,0.2319508,0.004761234,0.034331836,0.05771847
0.23038538,0.005653361,0.19778915,0.11511406,0.13212036,0.39228687,-0.002089297,0.035920773,0.05862888
-0.5795717,-0.104728356,-0.03122763,-0.29357788,-0.07205686,0.25020957,-0.031552557,-0.0061891885,0.03113737
-0.5201037,-0.0784129,-0.09831248,-0.03826371,0.055783696,0.093876496,0.023447545,0.09368322,0.08477238
-0.8087167,-0.11934382,0.022931922,0.12911671,0.043414444,0.00761861,0.04531796,0.08410567,0.054755922
1.2648511,0.041182123,0.0478393,-0.0029521678,0.020141253,-0.06512497,0.0017646588,0.05366067,0.04125149
-0.25482062,0.0012905691,-0.19394141,0.027669767,-0.13388728,0.109577596,-0.06676917,0.008570326,0.054324917
-0.4386964,-0.03800609,-0.010194527,-0.08512607,-0.020711675,-0.2679066,-0.01447008,0.037014138,0.08532457
-0.23274031,-0.062683105,0.06581181,0.16215317,-0.10905628,-0.1206417,-0.0031815097,0.03703772,0.075333074
-0.40855166,-0.07816763,-0.0034049805,0.059095133,-0.049079888,-0.2691797,0.09803539,0.11542017,0.056599557
-0.2997771,0.11224452,0.08796139,0.17715469,0.03745722,0.30677763,-0.002105894,0.029547011,0.030304871
0.6081943,0.027284207,0.15515892,0.1675002,0.11565937,0.44276267,0.04000452,0.10670259,0.07465276
-0.5098614,-0.16587414,0.0075804996,0.029569775,-0.083576724,-0.15437874,-0.065905936,-0.0039129346,0.07702964
-0.44551885,0.0036709756,0.065828346,0.15423942,0.069389425,0.21731418,-0.0015608883,0.02445233,0.09717739
-0.3827539,-0.07070932,-0.15484948,-0.389142,-0.07458174,-0.5957163,-0.073038325,0.0023465066,0.036061697
-0.7020458,-0.07508242,0.0006880569,0.00018771738,0.12117632,-0.30541086,-0.060675256,-0.0023141026,0.09174826
0.24360381,0.031551413,0.08889478,0.04747114,0.048595794,-0.1424655,0.035848603,0.08608825,0.05000543
0.19636975,0.033865873,-0.018635407,-0.09919599,-0.08905553,0.08937006,-0.0011702818,0.028328495,0.078316435
-0.21615155,0.084990054,0.008649647,-0.034881018,-0.0058404803,0.06459584,0.012094928,0.052828368,0.0526019
-0.4739248,-0.020551426,-0.017869594,-0.085616976,0.12810618,-0.10239275,0.079837665,0.08509902,0.07193899
-0.42107758,-0.035272367,-0.06697515,-0.03518074,0.12018852,-0.2673368,-0.015541879,0.01338686,0.10171473
-0.4238704,0.05741511,0.06721044,0.027314594,0.0676226,-0.07757839,-0.048769332,0.015772656,0.0651581
-0.28708535,-0.028286275,0.09268272,0.054298352,0.04839807,0.1050464,0.0117163155,0.07333246,0.024230948
0.62320036,0.012721987,0.061943755,0.118259974,0.044774078,0.25956628,7.709954e-06,0.02347588,0.080556355
0.5601423,0.06452355,-0.030936785,-0.06065017,-0.013275985,0.32501352,0.0020570513,0.0105848145,0.1038813
0.06886312,0.08013618,0.0045082537,0.078324504,-0.16491772,0.03715448,-0.002727882,0.033199765,0.096003234
-0.45307696,0.007593248,0.06097902,0.08976874,-0.12769118,-0.012788786,-0.06617592,-0.002931167,0.055964276
-0.6782155,-0.041443586,0.10030469,0.24252191,-0.046513855,-0.07829562,-0.00059141405,0.04408691,0.10122073
-0.30628648,0.025046784,0.05559687,0.1626324,-0.0010511968,0.13565134,0.060879022,0.076793246,0.53614706
-0.20719191,0.09381236,0.073752895,-0.005488755,0.04692528,0.24114943,0.014485686,0.089866295,0.06563847
-0.2826408,-0.018050697,0.01291074,0.34215787,-0.06433474,-0.04826052,0.0082632555,0.0034161876,0.08227848
-0.57822555,-0.07066271,-0.0861723,-0.3649872,-0.07637848,-0.2599126,-0.0045806123,0.037121817,0.058811724
-0.2648545,0.0043333713,0.050038658,0.06703983,-0.031949982,0.1433228,0.04972826,0.10505301,0.053938262
0.12641883,0.027227145,-0.0010590636,0.029777534,0.11820763,0.07844904,0.037100285,0.109805,0.0395139
0.2401503,0.012347208,0.004664518,-0.38669884,0.009437643,-0.096725665,-0.0024507698,0.020611988,0.07077263
-0.5734177,-0.036249362,-0.123710044,-0.35594612,-0.12837808,-0.358775,-0.0040177023,0.038895864,0.051844742
-0.33334002,0.058379516,0.00046596304,-0.068467885,-0.11014199,-0.06800031,-0.022028718,0.016628161,0.064445354
-0.5882996,0.0966854,-0.09295948,-0.04540363,0.09673739,-0.05617176,-0.0076883845,0.047549713,0.10442519
0.2139706,-0.053884067,-0.034696344,-0.38646078,-0.085821316,0.310421,0.0052620177,0.044339493,0.041141268
0.23223059,0.05670306,-0.014945031,-0.030238718,-0.08536579,0.23232132,-0.007523436,0.026404064,0.08731438
0.6742587,-0.026259037,-0.02552011,-0.080808386,0.04709648,-0.034048453,-0.0057213726,0.024142211,0.09967052
0.1410245,0.020492569,-0.042559396,-0.31749284,0.17256233,-0.2254668,0.010286703,0.042168044,0.06856114
0.13307959,0.037119847,-0.011343125,-0.080037735,-0.054275423,-0.09734415,0.0049967687,0.04355823,0.09863358
0.48602164,-0.008278148,-0.040498078,-0.28609002,0.071373135,0.31258556,0.041668788,0.10855542,0.07158436
-0.44136342,-0.068532825,0.006380719,-0.014482494,-0.16474159,-0.33172178,-0.07030216,-0.005620232,0.09429827
-0.56146216,0.08393045,-0.07391912,-0.40171018,0.01727125,-0.22381285,0.054852806,0.10833368,0.077318564
-0.2604059,0.092957504,0.082174465,0.22629677,0.052937847,0.04852097,0.0127220955,0.06345248,0.0067581404
-0.33658576,-0.06151349,-0.24452992,-0.4469653,-0.03319277,-0.06542784,0.008171296,0.028232751,0.03284266
-0.584435,0.0043801665,0.033581942,-0.0599585,0.022158265,-0.35993022,-0.06279799,0.0028581766,0.06954706
-0.23086491,0.10475242,0.040362433,-0.063860185,0.1422894,0.17259169,0.00669704,0.08597991,0.09000646
-0.36509115,0.091373354,-0.005004436,-0.076873034,-0.09681187,-0.14450014,-0.059531577,-0.0015746545,0.041940406
0.48238698,-0.031431466,-0.029389963,-0.19573888,0.024942404,-0.46704823,-0.016403524,-0.005807369,0.07568635
-0.5142467,-0.06832132,-0.086617336,-0.028338097,0.0026570074,-0.24863198,0.01797077,0.069376126,0.094359115
-0.554263,-0.24016741,-0.03432795,0.2976419,0.08305003,-0.14199096,0.050191153,0.050361354,0.06960123
1.5109133,0.018694203,0.0427572,0.012592854,-0.00441006,-0.22108346,0.0077471724,0.04433402,0.06442454
-0.38225356,-0.05502664,0.044025965,0.18183485,-0.0936324,0.2552709,-0.07195517,0.0063268063,0.048666086
0.7391247,0.024570653,-0.006883068,-0.008472633,-0.22803108,-0.06308541,-0.05325032,0.0030630883,0.04134281
-0.63731474,0.085793115,-0.01943234,-0.052984513,0.014977861,-0.19724536,-0.06268965,0.001600852,0.04883686
0.27631864,0.0623389,-0.032393485,-0.34898165,0.089848176,0.061584078,0.07436166,0.07243574,0.064890936
0.087181516,0.11937283,0.026806997,-0.031477563,0.19900712,-0.060403734,0.0059440304,0.042621903,0.12308019
0.2777014,0.07117349,-0.22535394,-0.27495533,0.05151155,0.06399314,0.07614066,0.14008132,0.047962222
-0.63453794,-0.11162678,-0.016565025,0.03762767,-0.056849997,-0.28441313,-0.06268854,-0.0060185874,0.046218447
-0.2209282,0.066178516,0.01805331,0.2730114,-0.17695825,-0.11605774,0.0025694557,0.051409733,0.029822942
0.41209632,-0.040909767,-0.01380302,0.033511564,-0.032762587,-0.08283341,0.035531104,0.05859888,0.071891576
-0.27535966,-0.3500262,-0.2173098,-0.34023932,0.036891274,0.20817503,0.02654298,0.103259705,0.05597265
-0.5811974,-0.06787346,0.017307002,0.17898451,0.070359804,0.055107467,-0.0014278935,0.042724207,0.061513655
-0.6152224,-0.06541885,-0.1591813,-0.38308078,-0.07516572,-0.62657285,-0.07050878,-0.0005338803,0.05274595
-0.55644774,-0.04056605,0.018900653,-0.21243507,0.0776133,0.29350072,0.026830118,0.09192188,0.07266808
-0.33730692,-0.073282525,-0.039261468,-0.37196055,0.019140553,-0.03527134,0.012219638,0.014824078,0.052102298
-0.10213451,-0.05008426,-0.028215136,-0.071551606,0.006297393,-0.08635245,-0.0361034,0.005992436,0.03660068
-0.38228595,0.069362395,0.07582873,0.10913346,0.092495784,0.5006329,-0.008424057,0.024514738,0.058318283
-0.40351456,0.10478999,0.021976944,0.091736615,0.19333982,-0.29737344,-0.05036395,0.005767641,0.07448959
-0.49455208,-0.0751089,0.02970508,-0.27056158,-0.09992927,0.15386738,0.01947826,0.079004295,0.06634231
0.50683796,0.06759294,0.037251163,-0.031184291,0.12531176,0.33504063,0.0490341,0.12111354,0.10727706
-0.4065171,-0.28243193,-0.2094745,-0.37865165,-0.0054961136,0.23027465,0.00025981385,0.034213185,0.06364083
-0.6452137,-0.123587385,-0.06817916,0.01072333,0.096714035,-0.31158197,-0.065954104,0.0009897891,0.07610973
0.16693182,0.035478447,-0.097338766,-0.3914577,0.030127902,-0.2555014,0.019110657,0.03624896,0.059166085
0.22299586,0.0028805882,-0.054064058,-0.07757101,-0.036040675,-0.04634761,-0.04259526,0.019668255,0.04399756
0.54822797,0.016683828,0.011191616,-0.0845034,0.13842967,-0.19111587,0.046117544,0.11246702,0.0784622
0.21478395,-0.020065203,0.0067645777,-0.04862304,-0.10306825,0.023135535,-0.0029591918,0.028225837,0.11439573
-0.58133876,-0.069798015,0.12554282,0.18365568,0.076633185,-0.313923,-0.00030037854,0.048327908,0.12864932
0.09425071,0.1080102,0.08136082,0.048385255,0.07184744,0.107118584,0.0010184767,0.036662847,0.073250294
0.18998365,-0.19655232,0.14616965,0.21358104,0.09293157,0.056102216,-0.036019947,0.03589748,0.11514168
-0.19130921,0.028661411,-0.018582597,0.09928982,0.013528384,0.13941497,-0.014036623,0.018179765,0.08038741
-0.46793857,-0.009290715,0.010420369,-0.046481974,0.076426804,0.13306355,-0.0548318,0.007287125,0.082304016
-0.34887597,-0.017537426,-0.20973521,0.028982237,-0.100805245,-0.061139543,-0.06753254,0.0010790392,0.07285105
0.10530091,0.045396626,0.013065515,0.16077858,-0.22286455,-0.020005587,-0.0545863,0.008252815,0.06440431
-0.46019518,-0.088174775,0.048735615,0.12721157,-0.012161133,-0.6138495,-0.055735677,-0.024975369,0.057580967
0.2655973,0.040201742,-0.2554984,-0.43424228,0.06514287,-0.23612502,0.004545317,0.043992333,0.055134416
-0.38529044,-0.063508555,-0.048052855,-0.38848475,0.10679353,-0.011436633,-0.056295127,0.009697878,0.058495916
-0.36883673,0.09401667,0.019072404,0.26166928,0.07479096,-0.30253598,-0.0172554,0.0038115918,0.0479085
0.29656053,0.04804577,-0.08604939,-0.37602192,-0.1217684,-0.0031946898,-0.04880161,0.013455831,0.07127592
-0.43840843,-0.033692654,0.07086077,0.025955543,-0.18616042,0.32093063,0.00484135,0.036499713,0.04403329
-0.58341223,-0.081737205,-0.06961493,-0.041967724,0.010662913,-0.19133334,0.0036766687,0.045115907,0.10264265
-0.31266096,-0.026234912,-0.012536081,0.29270837,0.070716806,-0.21150553,0.030872758,0.09262872,0.09262516
-0.6457912,-0.05631586,-0.049501754,-0.13318871,0.13045365,-0.21407536,-0.0003753826,0.054730903,0.087675124
-0.5307899,-0.0011042617,-0.032700203,-0.058270514,-0.06889866,0.14300907,-0.049285356,-0.0008176358,0.081415765
0.23652104,0.026605055,0.08237833,0.14233556,0.056840926,0.083018765,-0.0069612702,0.044777207,0.6943628
-0.22738054,0.041385658,-0.160965,0.014113909,0.05211021,0.008096294,0.031425837,-0.004460574,0.057638206
-0.6672073,-0.06281167,-0.06392616,-0.09612723,-0.01627439,-0.29734147,-0.0632758,0.0066709025,0.09870819
-0.5248042,0.094436005,0.026706155,-0.037720248,0.09680943,0.07246527,-0.052545074,0.01491244,0.053695574
-0.7762707,-0.061040934,-0.25053152,-0.41680977,0.003813278,-0.14637324,0.037851036,0.13306175,0.03993397
-0.36421308,-0.24511415,-0.13281132,-0.43577242,0.026264763,-0.15093195,-0.015365765,0.023833148,0.04306522
-0.4701445,-0.0426708,-0.1574839,-0.38733876,-0.109947585,-0.69888604,-0.0034371177,0.08298047,0.0694121
1.547873,0.12535708,0.09963816,0.0714307,0.077825926,0.45736217,0.028709158,0.08325113,0.06280761
0.49212587,-0.007548063,-0.015042607,-0.017958663,0.006887812,0.26837897,0.0012476791,0.0828487,0.090042956
-0.45022312,-0.11147012,0.09611658,0.3264593,-0.051723503,-0.30599385,-0.005856466,0.062284343,0.12624054
-0.38539946,-0.047803055,-0.0018530097,0.216818,-0.034656137,0.21806976,-0.0050625196,0.021784775,0.06994078
-0.23916112,0.036894884,-0.064634636,-0.3952822,-0.06835897,0.18091016,0.016177922,0.09213527,0.06721906
-0.3525486,0.032930277,-0.099033594,-0.08811054,-0.12532863,0.20009044,-0.051546324,0.0031077107,0.05384023
-0.3268674,-0.057463184,0.0029451074,-0.08851923,0.04127713,-0.12300487,0.0072487565,0.06645088,0.06730304
0.04627622,-0.01922229,0.015367693,0.113674276,-0.032352373,-0.3899421,-0.049991954,-0.000855305,0.051670384
-0.37618366,0.025498774,0.0049001165,0.054777775,-0.23378351,-0.011412498,-0.011698312,0.020485548,0.05917293
-0.34541997,-0.06668313,0.0026820693,-0.07924461,0.071555264,-0.30810165,0.011183685,0.07184448,0.06006948
-0.45895246,-0.32787988,-0.16188902,-0.023611002,0.025670607,0.057816856,-0.06276277,0.009553399,0.06721165
-0.42054132,0.1174853,0.11130672,0.15619716,-0.067878604,0.13370064,-0.009339726,0.024016006,0.05227811
-0.30125898,0.033848666,-0.039603867,-0.36867636,-0.043179154,-0.07514339,0.0339099,0.09553968,0.07373834
-0.34282422,-0.06988369,0.015769988,-0.28199136,0.06683391,-0.22347578,0.018798556,0.07696736,0.051895745
-0.7026712,-0.10264017,0.0021108566,-0.08573842,-0.054063655,-0.35333052,-0.060944095,0.003182138,0.084475935
0.32531345,0.012588964,-0.013817985,0.02013861,-0.073648125,-0.18883383,0.093940824,0.12543596,0.11140324
-0.5543697,-0.08707999,-0.06366925,-0.30789128,-0.09901081,-0.111558214,0.016504863,0.023019392,0.08900591
0.28300178,0.036690127,-0.07102318,-0.024336964,0.10373378,0.34205538,-0.035514586,0.02621369,0.088056594
-0.34211636,0.10303226,0.008881543,-0.083406456,0.06961368,0.15909958,-0.0062590716,0.02217279,0.10054183
0.26834658,0.08815679,0.021255953,0.104158975,-0.0030549867,-0.19495621,0.00088608125,0.03658586,0.083143026
-0.51807564,0.11426132,0.016059663,-0.045624953,0.026819607,-0.3140261,-0.003159421,0.046681326,0.05543983
-0.651044,-0.097155556,0.010445593,0.07117723,0.19339448,-0.31295046,0.043867182,0.023364492,0.052776113
0.01157444,0.03167673,-0.006629059,0.17388462,-0.19860634,-0.02765569,-0.03955854,0.01972069,0.04782129
-0.2837096,0.073995315,0.018484361,-0.029273104,-0.10827206,0.19084787,0.0063646105,0.042943098,0.0414512
-0.55763,-0.038842387,0.010704216,0.047908004,0.11540696,0.063015334,-0.00060073147,0.036680896,0.07843578
0.14165196,-0.036511578,-0.09597124,-0.011555526,-0.18449605,0.0073744804,0.0031181201,0.044175323,0.052397337
0.6031755,0.04333293,-0.10248478,0.09573354,-0.14071465,0.05785816,-0.05340042,0.0021672605,0.054132637
-0.34589204,0.05644938,-0.008643271,0.06366259,-0.1081387,0.082805976,-0.003109851,0.06195235,0.04523523
-0.2722913,0.12439745,0.15909098,0.19921422,-0.06648833,-0.21711089,-0.05482387,0.006967903,0.031939603
-0.5255133,-0.06808128,0.0073650596,0.15338518,0.15634845,-0.39602143,-0.057360187,-0.009190454,0.09006437
0.51579505,0.017299827,0.05557044,-0.27599075,0.035973724,0.5395266,0.01032705,0.027537655,0.07668832
-0.011340186,-0.048216946,-0.02955015,-0.016829144,-0.086919986,-0.33753166,-0.052389026,-0.0022145926,0.07828054
0.14921291,-0.011032967,-0.11106545,-0.4158858,-0.025633339,0.510899,0.0015356569,0.02708022,0.088005364
-0.28733245,0.105367415,-0.26502845,-0.1117485,0.030487344,-0.011318444,-0.0070987456,0.050254248,0.062702715
-0.22242154,-0.015956089,-0.075867444,-0.0056780186,-0.15921652,-0.039172232,0.017028145,0.03876608,0.06826197
-0.17650095,0.13236201,0.057861567,0.14014061,0.1014705,0.3057966,0.07956808,0.1164493,0.09403704
0.23134619,-0.01602105,-0.006018864,0.06344003,-0.026246939,-0.1323742,-0.053758785,0.010592226,0.08121894
0.24796876,0.009709144,0.0036071576,-0.017563187,0.07884961,0.27951917,-0.006536293,0.030177057,0.05921019
0.15434203,-0.040756654,0.0051805186,0.18060201,0.13113797,-0.38313127,0.0739915,0.025708046,0.098243415
-0.39548478,-0.057595033,0.06960308,0.19392306,0.070049904,-0.009147551,0.021084372,0.05675439,0.11354523
0.30685785,-0.019200586,0.010277163,-0.047319792,0.15487127,-0.053732634,-0.031528007,0.026726518,0.08205165
-0.2046289,-0.04969339,-0.07239033,-0.03908754,0.063500494,-0.051115174,-0.04452236,0.024758067,0.07095611
-0.36945394,-0.017045526,0.009022126,0.35164374,0.05580966,-0.019126702,-0.0055138394,0.024941323,0.056500807
-0.37690267,0.025751796,-0.029087411,-0.016803121,-0.03097796,0.44432962,-0.0096175745,0.012436589,0.09622131
0.6283974,0.027368918,-0.09261128,-0.32208732,-0.14437056,-0.44305795,-0.0038836924,0.027384516,0.07974327
0.60870653,0.012112748,-0.14305408,-0.2696045,-0.16662362,-0.104137845,0.013721197,0.09798454,0.09681349
-0.2245163,0.11097062,-0.035914212,0.37096277,0.06882654,0.0214499,-0.054960445,0.011770453,0.038754787
-0.4183623,-0.056501072,-0.007007383,-0.10656616,-0.0010720566,0.10537759,-0.05495556,0.011872906,0.08509161
-0.2920336,-0.03660409,0.015761182,0.020570427,-0.07937394,0.277431,-0.057201724,-0.0019209692,0.06808593
0.28559235,0.027287625,-0.1089846,-0.11899328,-0.024877138,-0.34467804,-0.061827138,0.013097946,0.07831532
-0.6589284,-0.14605933,0.04577033,-0.046583712,0.14849389,-0.36505252,-0.063775696,-0.01322458,0.07263622
-0.34792343,-0.06806517,0.073885836,0.20035687,-0.0025674328,-0.036654502,-0.010705145,0.03466448,0.09464455
-0.59183353,-0.09834944,0.07145083,0.30742782,-0.040962733,-0.3899379,0.0013074828,0.06504246,0.104092985
-0.19403712,-0.035288963,-0.23057698,0.467455,0.013155971,0.1983372,-0.056920853,0.011669125,0.04464843
-0.5272355,-0.02170078,0.015419522,0.16392753,0.024740241,0.29111248,-0.06900017,-0.004403917,0.07496021
-0.49550664,-0.12414642,0.0023180083,-0.013905942,0.034311295,-0.30620098,-0.0028788606,-0.009149526,0.09742095
-0.3468023,-0.104386136,0.09641978,0.17208984,-0.033542898,-0.37199947,-0.057630587,0.0041829823,0.08448195
-0.55202085,-0.13989921,0.008266816,-0.016611803,0.09797548,-0.17980151,-0.0016431883,0.0014219822,0.1129266
-0.30384335,0.028513318,-0.005313592,0.12489411,0.11723132,-0.082780465,-0.05399719,0.0063738646,0.041215427
-0.3782826,0.040148746,0.027354125,0.07382718,-0.023934655,0.35121465,0.01258755,0.057552066,0.057498164
0.37020165,-0.038581513,0.01301643,-0.04705906,0.06244106,0.046358757,-0.020153258,-0.010941125,0.07655858
-0.48876017,-0.07229625,-0.011543471,-0.11097903,0.07861963,-0.15825678,-0.0020315275,0.032312535,0.11184621
-0.6672769,-0.0024093464,-0.00950201,-0.31928533,0.013766676,-0.4958343,-0.06662157,-0.010803329,0.052999847
-0.63978237,-0.080012746,0.027523825,-0.02758267,0.10221225,-0.3524191,-0.05711896,0.002202948,0.07518994
-0.51919556,-0.0065764226,0.022069871,-0.061869726,0.08934876,0.2068903,-0.0029819468,0.02866221,0.11074107
-0.5262249,-0.07299091,-0.20610559,-0.66605663,0.013545314,-0.10031997,0.008630316,0.048348993,0.02953911
-0.34839806,-0.034149934,0.0421289,0.0074954135,0.07930951,-0.046174984,0.026389778,0.0783091,0.047588266
-0.24304518,0.13654347,0.017241053,0.36884636,-0.022167223,0.06329526,0.009095844,0.01259323,0.0827788
0.38969013,0.012203145,-0.00024062349,-0.034565374,0.008088712,0.2289548,0.013104059,0.038061477,0.069315046
0.47117168,0.02120063,0.12988183,0.19457848,-0.114982635,0.36070165,-0.03436339,0.019718418,0.06804623
0.5581195,0.07200471,-0.036311794,0.010580596,-0.100576565,0.27679366,-0.0023870762,0.023869758,0.08392779
-0.23733394,0.017728055,0.06931373,0.18833879,-0.0011422038,0.09360611,0.041816175,0.05622143,0.09970018
